"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"debbiefinnie","391127118",2017-11-15 02:10:44,"930619042645209088","RT @1776PatHenry: @JohnMcCain foundation specializes in human trafficking. Lynn Forester De Rothschild is one of the trustees. #PizzaGate…",104,0,FALSE,NA,TRUE,"835990327559401473",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"1776PatHenry JohnMcCain","18498934 116567294",NA,"PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"akornblatt","85935544",2017-11-15 02:10:22,"930618952178327552","I wonder how many out there who were ravenous after Podesta and #PizzaGate, are also furious at #RoyMoore?",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PizzaGate RoyMoore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"pjbowles","265245636",2017-11-15 02:10:18,"930618931693408256","RT @brattgirl1369: @pjbowles #MooreSenate #Moore stick with Moore.. can't and don't trust the leftist #Pedogate members.. #Pizzagate",2,0,FALSE,NA,TRUE,"930598973274025987",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"brattgirl1369 pjbowles","67203565 265245636",NA,"MooreSenate Moore Pedogate Pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"fixurheart2016","798626712892350464",2017-11-15 02:10:05,"930618877381193728","RT @SgtRollTide1: @johnpodesta #PizzaGate is 100% true. Your time is up, you evil SOB. @johnpodesta https://t.co/KRUUXzXdtz",1,0,FALSE,NA,TRUE,"930495079847833600",NA,NA,NA,"en","Twitter for Android","930495064626823175","http://pbs.twimg.com/media/DOnIVNBWAAcmX6L.jpg","https://twitter.com/SgtRollTide1/status/930495079847833600/photo/1",NA,NA,NA,"SgtRollTide1 johnpodesta johnpodesta","2478495259 1071777608 1071777608",NA,"PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tess","14983230",2017-11-15 02:09:35,"930618754601504769","RT @VicBergerIV: Jack Posobiec is punk rock. #Pizzagate #BanPosobiec 

@jack @biz @TwitterSupport @JackPosobiec https://t.co/dAm8etMSle",177,0,FALSE,NA,TRUE,"929953617318203392",NA,NA,NA,"pl","Twitter for iPhone","929952930630955008","http://pbs.twimg.com/ext_tw_video_thumb/929952930630955008/pu/img/IrKANz4mPt_YIXBp.jpg","https://twitter.com/VicBergerIV/status/929953617318203392/video/1",NA,NA,NA,"VicBergerIV jack biz TwitterSupport JackPosobiec","1673217121 12 13 17874544 592730371",NA,"Pizzagate BanPosobiec",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SensusFidelium","3242430558",2017-11-15 02:09:25,"930618712687874048","RT @Bdubs1776: #pizzagate is real af",3,0,FALSE,NA,TRUE,"805787824662450177",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"Bdubs1776","119559815",NA,"pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ClantonChandler","917954517584539648",2017-11-15 02:09:09,"930618642882072576","RT @Gruvedawg: #pedogate #BoycottKeurig #BoycottHollywood #BoycottNFL #maga #PodestaEmails #arrestpodesta #PizzaGate https://t.co/vygEyoLFLF",2,0,TRUE,"920040550019026944",TRUE,"930616337310740480",NA,NA,NA,"und","Big Bong Gibbins",NA,NA,NA,NA,"twitter.com/opentheprimary…","https://twitter.com/opentheprimary/status/920040550019026944","Gruvedawg","51974287",NA,"pedogate BoycottKeurig BoycottHollywood BoycottNFL maga PodestaEmails arrestpodesta PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AngPiazza","1889003323",2017-11-15 02:08:51,"930618567590019072","RT @muellersourguy: DON TRUMP JR AND WIKILEAKS TROLLED ENTIRE MSM INTO PUBLISHING #SETHRICH MURDER AND JOHN PODESTA #PIZZAGATE

#FollowTheW…",197,0,FALSE,NA,TRUE,"930460288742248448",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"muellersourguy","885683579119955972",NA,"SETHRICH PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gr8tjude","822901284655210497",2017-11-15 02:08:50,"930618565153230849","RT @hidehunt1: #SethRich from beyond the grave
🚨Plz RT🚨
Do it for Seth. Do it for Justice💯👊
#Podestas #pizzagate 
 https://t.co/STNaDDwfpx",91,0,FALSE,NA,TRUE,"930592860696731651",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","hidehunt1","307460630",NA,"SethRich Podestas pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Angelamarytayl1","909457128020045826",2017-11-15 02:08:40,"930618522367135745","RT @DeepStvte: Joe Biden: child touching, smelling, and whispering;
Nothing to see here, just a sick #pedophile...
#JoeBiden #PizzaGate #Pe…",390,0,FALSE,NA,TRUE,"930122430311555078",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"DeepStvte","3262737374",NA,"pedophile JoeBiden PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charyoutree19","836928135652323328",2017-11-15 02:07:05,"930618126097682432","RT @MarcusJohanssen: @HillaryClinton I think #childtrafficing from #Haiti are a subject we need to talk about. #Pedogate #Pizzagate",3,0,FALSE,NA,TRUE,"930574676610486274",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"MarcusJohanssen HillaryClinton","824690632409157632 1339835893",NA,"childtrafficing Haiti Pedogate Pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AmberlyVrona","844401626676969472",2017-11-15 02:07:04,"930618120724611072","RT @PGHowie2: #BREAKING @delbius 
What kind of company allows a parody account of #CSASurvivors? #Twitter does
#PizzaGate
#PIZZAGATEISREAL…",19,0,TRUE,"930107764990296065",TRUE,"930453864494530561",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"PGHowie2 delbius","885525659459747840 16939148",NA,"BREAKING CSASurvivors Twitter PizzaGate PIZZAGATEISREAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"JennyHatch","22223902",2017-11-15 02:07:02,"930618112625360896","RT @CauldronJohn: Joe Biden is a CREEP! GROPING SENATORS CHILDREN!!! #pizzagate https://t.co/Bo7UYdWaG1 via @YouTube",2,0,FALSE,NA,TRUE,"930602456698023936",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"youtu.be/DwXweiRjckI","https://youtu.be/DwXweiRjckI","CauldronJohn YouTube","4785071500 10228272",NA,"pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"martisw1971","325017056",2017-11-15 02:06:36,"930618004295114752","RT @martel_al: #RedPilledin280Characters #280characters #CalmBeforeTheStorm #HumanTrafficking #PedoGate #Pedowood #PizzaGate #LockHerUp #sp…",133,0,FALSE,NA,TRUE,"929377890373918720",NA,NA,NA,"und","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"martel_al","1935804031",NA,"RedPilledin280Characters 280characters CalmBeforeTheStorm HumanTrafficking PedoGate Pedowood PizzaGate LockHerUp",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphibian5Thx","725824782579716096",2017-11-15 02:06:14,"930617910095237122","RT @AnonScan: Part 4/4🎬🏛
#HillaryClinton 💰
#Podesta 📰
#Abedin 💻
#CherylMills ✉
#Comey 🕶
#TonyBlair 🙈
#Gutman 👭
#PizzaGate 🍕
#Silsby  📜
#Loc…",251,0,FALSE,NA,TRUE,"821820272454107137",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AnonScan","695536710663434240",NA,"HillaryClinton Podesta Abedin CherylMills Comey TonyBlair Gutman PizzaGate Silsby",NA,NA,NA,NA,NA,NA,NA,NA,NA
"TraceyLInman2","863087067542286336",2017-11-15 02:05:28,"930617715223617537","RT @Gruvedawg: #pedogate #BoycottKeurig #BoycottHollywood #BoycottNFL #maga #PodestaEmails #arrestpodesta #PizzaGate https://t.co/vygEyoLFLF",2,0,TRUE,"920040550019026944",TRUE,"930616337310740480",NA,NA,NA,"und","Twitter for Android",NA,NA,NA,NA,"twitter.com/opentheprimary…","https://twitter.com/opentheprimary/status/920040550019026944","Gruvedawg","51974287",NA,"pedogate BoycottKeurig BoycottHollywood BoycottNFL maga PodestaEmails arrestpodesta PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lovefunmagictru","964784250",2017-11-15 02:04:50,"930617557392019457","Wow! My most popular tweet, thank you. 💗 Do NOT underestimate beloved @POTUS 😍 @GenFlynn &amp; the GLOBAL #Alliance ON… https://t.co/EPvy6fSqMj",9,10,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930617557392019457","POTUS GenFlynn","822215679726100480 240454812",NA,"Alliance",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hemiheadx","454811069",2017-11-15 02:04:41,"930617521660743682","Nicki Minaj Brother Guilty, Child Sex Abuse EPIDEMIC. #PIZZAGATE https://t.co/tLIsUhW17c via @YouTube",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"youtu.be/LO-mrB7LId8","https://youtu.be/LO-mrB7LId8","YouTube","10228272",NA,"PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hemiheadx","454811069",2017-11-15 02:04:13,"930617403721043968","RT @ArgotMay: Nicki Minaj Brother Guilty, Child Sex Abuse EPIDEMIC. #PIZZAGATE https://t.co/HD0mMkuJMW via @YouTube",2,0,FALSE,NA,TRUE,"930607005818957824",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"youtu.be/LO-mrB7LId8","https://youtu.be/LO-mrB7LId8","ArgotMay YouTube","16482165 10228272",NA,"PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"KimKimmwaters","2506843521",2017-11-15 02:03:43,"930617274934886400","RT @hidehunt1: #SethRich from beyond the grave
🚨Plz RT🚨
Do it for Seth. Do it for Justice💯👊
#Podestas #pizzagate 
 https://t.co/STNaDDwfpx",91,0,FALSE,NA,TRUE,"930592860696731651",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","hidehunt1","307460630",NA,"SethRich Podestas pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphibian5Thx","725824782579716096",2017-11-15 02:03:40,"930617265522921472","RT @AnonScan: Part 3/4🎬🏛
#HillaryClinton 💰
#Podesta 📰
#Abedin 💻
#CherylMills ✉
#Comey 🕶
#TonyBlair 🙈
#Gutman 👭
#PizzaGate 🍕
#Silsby  📜
#Loc…",309,0,FALSE,NA,TRUE,"821817952672641024",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AnonScan","695536710663434240",NA,"HillaryClinton Podesta Abedin CherylMills Comey TonyBlair Gutman PizzaGate Silsby",NA,NA,NA,NA,NA,NA,NA,NA,NA
"America4Ever_","913557431422087173",2017-11-15 02:03:20,"930617180781031424","#SpiritCooking #PedoGate #PizzaGate #Podesta #Molesta #LauraSilsby #Haiti #ChildTrafficking #Democrats #Evil… https://t.co/4ZN0oO1t20",0,0,TRUE,"926413945933565953",FALSE,NA,NA,NA,NA,"und","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930617180781031424",NA,NA,NA,"SpiritCooking PedoGate PizzaGate Podesta Molesta LauraSilsby Haiti ChildTrafficking Democrats Evil",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphibian5Thx","725824782579716096",2017-11-15 02:02:42,"930617020676300800","RT @AnonScan: Part 2/4🎬🏛
#HillaryClinton💰
#Podesta 📰
#Abedin 💻
#CherylMills ✉
#Comey 🕶
#TonyBlair 🙈
#Gutman 👭
#PizzaGate 🍕
#Silsby  📜
#Lock…",268,0,FALSE,NA,TRUE,"821816985210253313",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AnonScan","695536710663434240",NA,"HillaryClinton Podesta Abedin CherylMills Comey TonyBlair Gutman PizzaGate Silsby",NA,NA,NA,NA,NA,NA,NA,NA,NA
"WendyWl","922115102731579392",2017-11-15 02:02:24,"930616945094905858","RT @heartdaughter: My name was #SethRich

https://t.co/tCoIrlG3ZG

RT

#WikiLeaks #Podesta #pizzagate #DNC

#CrowdStrike Lied!

 #nwo #Trum…",12,0,FALSE,NA,TRUE,"930492000272568321",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","heartdaughter","35301840",NA,"SethRich WikiLeaks Podesta pizzagate DNC CrowdStrike nwo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tom2badcat","895954495116644352",2017-11-15 02:02:16,"930616910093389824","@AprilLaJune @thonsinger_71 #pizzagate #pedogate #LockHerUp #LockThemUp https://t.co/x7sPni8Roj",0,1,TRUE,"930563951754203140",FALSE,NA,NA,"92601375","AprilLaJune","und","Twitter for Android",NA,NA,NA,NA,"twitter.com/DonaldJTrumpJr…","https://twitter.com/DonaldJTrumpJr/status/930563951754203140","AprilLaJune thonsinger_71","92601375 728728632726687744",NA,"pizzagate pedogate LockHerUp LockThemUp",NA,NA,NA,NA,NA,NA,NA,NA,NA
"bgood12345","4911105927",2017-11-15 02:01:18,"930616667662667776","RT @hidehunt1: #SethRich from beyond the grave
🚨Plz RT🚨
Do it for Seth. Do it for Justice💯👊
#Podestas #pizzagate 
 https://t.co/STNaDDwfpx",91,0,FALSE,NA,TRUE,"930592860696731651",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","hidehunt1","307460630",NA,"SethRich Podestas pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sheilas11","495021290",2017-11-15 02:00:44,"930616524062318592","RT @muellersourguy: DON TRUMP JR AND WIKILEAKS TROLLED ENTIRE MSM INTO PUBLISHING #SETHRICH MURDER AND JOHN PODESTA #PIZZAGATE

#FollowTheW…",197,0,FALSE,NA,TRUE,"930460288742248448",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"muellersourguy","885683579119955972",NA,"SETHRICH PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gruvedawg","51974287",2017-11-15 01:59:59,"930616337310740480","#pedogate #BoycottKeurig #BoycottHollywood #BoycottNFL #maga #PodestaEmails #arrestpodesta #PizzaGate https://t.co/vygEyoLFLF",2,1,TRUE,"920040550019026944",FALSE,NA,NA,NA,NA,"und","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/opentheprimary…","https://twitter.com/opentheprimary/status/920040550019026944",NA,NA,NA,"pedogate BoycottKeurig BoycottHollywood BoycottNFL maga PodestaEmails arrestpodesta PizzaGate",NA,"6ab2f5132f36eb85","city","Kuta","Kuta, Indonesia","ID","Indonesia","115.083847 115.240267 115.240267 115.083847 -8.849261 -8.849261 -8.601695 -8.601695","Polygon"
"jenesaisquoi75","1651927406",2017-11-15 01:59:35,"930616236102373381","RT @DeepStvte: Joe Biden: child touching, smelling, and whispering;
Nothing to see here, just a sick #pedophile...
#JoeBiden #PizzaGate #Pe…",390,0,FALSE,NA,TRUE,"930122430311555078",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DeepStvte","3262737374",NA,"pedophile JoeBiden PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"JuliaClassy","1452192300",2017-11-15 01:59:23,"930616184814305281","RT @moartruth: Ever heard of #pizzagate ?

Investigate the #PodestaEmails
Investigate #Haiti https://t.co/jMM3aLrE4A",14,0,TRUE,"889564133674405890",TRUE,"889567664888324096",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/ICEgov/status/…","https://twitter.com/ICEgov/status/889564133674405890","moartruth","848086490668306432",NA,"pizzagate PodestaEmails Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofuckingaware","1642448551",2017-11-15 01:59:04,"930616108423540737","RT @muellersourguy: DON TRUMP JR AND WIKILEAKS TROLLED ENTIRE MSM INTO PUBLISHING #SETHRICH MURDER AND JOHN PODESTA #PIZZAGATE

#FollowTheW…",197,0,FALSE,NA,TRUE,"930460288742248448",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"muellersourguy","885683579119955972",NA,"SETHRICH PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RosannaMaga","564702165",2017-11-15 01:58:47,"930616035572625409","RT @hidehunt1: #SethRich from beyond the grave
🚨Plz RT🚨
Do it for Seth. Do it for Justice💯👊
#Podestas #pizzagate 
 https://t.co/STNaDDwfpx",91,0,FALSE,NA,TRUE,"930592860696731651",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","hidehunt1","307460630",NA,"SethRich Podestas pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"kimiw506","805202543102017536",2017-11-15 01:58:37,"930615995206598656","RT @cajunsoulfire74: #Putin: The West is Controlled by Satanic Pedophiles - VIDEO #PedoGate #PizzaGate #ItEndsNow #PedoGateNews https://t.c…",510,0,FALSE,NA,TRUE,"896162467901865985",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"cajunsoulfire74","792425731544547328",NA,"Putin PedoGate PizzaGate ItEndsNow PedoGateNews",NA,NA,NA,NA,NA,NA,NA,NA,NA
"libertyraven","109351574",2017-11-15 01:57:24,"930615685767745547","RT @hidehunt1: #SethRich from beyond the grave
🚨Plz RT🚨
Do it for Seth. Do it for Justice💯👊
#Podestas #pizzagate 
 https://t.co/STNaDDwfpx",91,0,FALSE,NA,TRUE,"930592860696731651",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"wlsearch.tk","http://wlsearch.tk/","hidehunt1","307460630",NA,"SethRich Podestas pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"KeepLadyWarm","2240258598",2017-11-15 01:57:00,"930615585230045184","@4TheLifeOfMe20 @PracticalLefty @BreakfastImam @bill36081 @NancyPelosi #SillySillyCocoPuffs Those exact words are o… https://t.co/bYmUFV9xbr",0,0,FALSE,NA,FALSE,NA,"930610373522329600","2305664929","4TheLifeOfMe20","en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930615585230045184","4TheLifeOfMe20 PracticalLefty BreakfastImam bill36081 NancyPelosi","2305664929 88934626 480975779 2155235189 15764644",NA,"SillySillyCocoPuffs",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sunshinemetta44","32732834",2017-11-15 01:56:57,"930615574337671168","RT @muellersourguy: DON TRUMP JR AND WIKILEAKS TROLLED ENTIRE MSM INTO PUBLISHING #SETHRICH MURDER AND JOHN PODESTA #PIZZAGATE

#FollowTheW…",197,0,FALSE,NA,TRUE,"930460288742248448",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"muellersourguy","885683579119955972",NA,"SETHRICH PIZZAGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"brighteyes2luv","542758749",2017-11-15 01:56:52,"930615551017279488","@Zwelkiss @DonaldJTrumpJr No Satan! You are the liar &amp; are being exposed in Jesus name! #PedoBiden #Pizzagate WE WILL PROTECT OUR CHILDREN!",0,0,FALSE,NA,FALSE,NA,"930599726520651776","942451616","Zwelkiss","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Zwelkiss DonaldJTrumpJr","942451616 39344374",NA,"PedoBiden Pizzagate",NA,NA,NA,NA,NA,NA,NA,NA,NA
"czupper10","755713487347785730",2017-11-15 01:56:47,"930615531488587776","RT @AnonScan: Part 4/4🎬🏛
#HillaryClinton 💰
#Podesta 📰
#Abedin 💻
#CherylMills ✉
#Comey 🕶
#TonyBlair 🙈
#Gutman 👭
#PizzaGate 🍕
#Silsby  📜
#Loc…",251,0,FALSE,NA,TRUE,"821820272454107137",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"AnonScan","695536710663434240",NA,"HillaryClinton Podesta Abedin CherylMills Comey TonyBlair Gutman PizzaGate Silsby",NA,NA,NA,NA,NA,NA,NA,NA,NA
"suznu","787522603",2017-11-15 01:56:29,"930615457098403840","RT @gal_deplorable: McCain has a foundation specializing in human trafficking...Lyn De Rothschild is one of the trustees. #PizzaGate 
https…",1535,0,FALSE,NA,TRUE,"835667958554845184",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"gal_deplorable","787660822302498816",NA,"PizzaGate",NA,NA,NA,NA,NA,NA,NA,NA,NA
